top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,6,6,2,327,193,140,3,2,1,1
1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,1,1,1,1,2,2,1,19,10,16,3,1,2,1
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,3,1,2,8,1,7,2,1,1,0
6,5,2,11,11,2,1,0,0,16,15,1,17,16,4,3,228,187,41,0,979,938,41,190638,21583,182389,304,296,11,0
3,1,2,2,1,1,1,0,0,4,2,2,5,2,3,0,35,4,29,0,38,6,30,64,24,30,8,4,4,0
1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,2,1,1,0,2,1,1,317,1264,1,5,4,1,0
0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,2,1,1,0,2,1,1,14,26,1,3,2,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,6,0,6,17,0,17,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,8,8,0,25,25,0,2,2,0,0
5,5,0,5,4,1,2,1,1,8,8,0,10,9,1,0,113,110,3,0,146,139,7,181164,185284,14,52,51,1,0
1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,4,1,3,0,8,1,7,29,60,14,5,4,1,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,1,3,6,1,5,2,1,1,0
1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,5,5,0,0,7,7,0,16,16,0,4,4,0,0
2,1,1,2,2,0,2,1,1,2,2,0,4,3,1,0,22,20,2,0,32,27,5,8697,8689,8,11,10,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,12,12,0,0,30,30,0,94,106,0,16,16,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,2,0,6,2,4,11,2,9,3,1,2,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,30,28,2,0,90,88,2,642,2048,206,13,13,2,0
1,0,1,2,0,2,3,3,2,0,0,0,3,0,3,0,39,0,39,0,118,0,118,791,0,2403,20,0,20,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,18,18,0,59,71,0,4,4,0,0
1,1,0,4,4,2,2,1,1,3,3,0,5,5,2,2,79,72,19,12,402,351,52,2176,3095,732,75,58,17,1
0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,14,12,5,3,59,48,11,107,108,11,14,13,1,0
3,1,2,4,4,1,1,1,1,6,4,2,7,5,3,1,59,57,4,2,242,237,5,1535,2805,1424,58,53,5,0
3,1,3,2,0,2,1,1,1,4,0,4,5,1,5,1,28,2,27,1,90,3,87,9170,16140,1120,24,3,21,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,7,7,0,12,12,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,32,32,0,86,131,0,4,4,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,187,175,12,0,940,928,12,6358,62608,1476,132,130,6,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,5,1,0,15,14,1,181,213,10,4,4,1,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,6,8,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,11,11,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,4,1,3,2,1,1,2,0,2,4,1,3,0,7,3,4,0,31,3,28,138,11,204,8,2,6,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,47,45,2,2,1,1,0
2,2,0,16,15,1,2,1,1,16,16,0,18,17,1,0,237,236,1,0,1189,1188,1,9245,78198,1,221,220,1,0
2,2,0,9,8,1,2,1,1,9,9,0,11,10,1,0,46,25,24,3,531,70,461,2067,1914,3064,42,26,16,0
0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,19,9,10,0,33,18,15,348,1552,54,23,12,11,0
2,2,0,20,20,3,1,0,0,21,21,0,22,22,3,3,283,276,12,6,1867,1854,17,28310,119564,67,326,313,13,1
2,1,1,4,3,1,1,1,1,5,3,2,6,4,2,0,13,9,4,0,48,41,7,421,341,124,8,5,3,0
0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,45,45,0,0,552,552,0,952,1321,0,4,4,0,0
1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,49,49,0,0,567,567,0,1149,2933,0,15,15,0,0
1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,51,50,1,0,571,568,3,1153,2934,3,17,16,1,0
2,2,0,7,7,0,9,0,9,0,0,0,9,9,0,0,221,221,0,0,1242,1242,0,3005,4930,0,52,52,0,0
2,2,0,13,13,0,15,0,15,0,0,0,15,15,0,0,243,243,0,0,1702,1702,0,4588,9382,0,88,88,0,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,5,4,1,6,5,1,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,31,31,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,12,12,0,1,1,0,0
2,2,0,1,1,0,3,1,3,0,0,0,3,3,0,0,9,9,0,0,12,12,0,110,110,0,8,8,0,0
2,0,2,4,0,4,6,6,6,0,0,0,6,0,6,0,219,0,219,0,804,0,804,2038,0,2308,55,0,55,0
2,1,2,7,6,2,0,0,0,9,7,2,9,7,4,2,199,58,146,5,808,653,164,1846,2688,481,56,33,23,1
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,21,10,12,1,34,18,17,266,183,136,14,3,11,1
1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,7,7,0,0,15,15,0,88,88,0,7,7,0,0
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,13,5,8,0,46,8,38,509,11,741,7,2,5,0
1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,16,20,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,9,18,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,3,3,0,9,16,0,2,2,0,0
5,5,0,19,19,1,1,0,0,23,23,0,24,24,1,1,275,275,1,1,1506,1498,8,13888,56018,116,161,159,2,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,3,3,0,35,65,0,2,2,0,0
3,1,3,13,1,12,0,0,0,16,2,14,16,2,15,1,107,2,105,0,576,6,570,11398,17,48343,92,2,90,0
2,2,0,5,5,1,1,0,0,6,6,0,7,7,1,1,39,16,24,1,74,43,31,179,177,61,24,14,10,0
5,5,0,29,29,1,1,0,0,33,33,0,34,34,1,1,378,357,24,4,3124,3042,81,24157,155770,344,395,389,6,0
1,1,0,4,4,1,1,0,0,4,4,0,5,5,1,1,7,6,2,1,29,17,12,128,59,224,13,8,5,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,4,4,0,1,1,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,5,5,0,17,24,0,4,4,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,10,10,0,42,42,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,11,11,0,27,27,0,1,1,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,11,11,0,0,27,27,0,125,125,0,6,6,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,2,2,0,16,16,0,2,2,0,0
3,1,2,3,3,0,1,1,1,5,3,2,6,4,2,0,26,19,7,0,99,80,19,393,235,279,25,17,8,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,27,12,15,0,41,26,15,1599,62,1537,8,7,5,0
3,1,3,9,0,9,1,1,1,11,0,11,12,1,12,1,79,16,68,5,255,51,207,6631,96490,2928,96,47,49,1
2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,32,14,23,5,113,24,91,788,126,818,44,11,33,1
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,17,3,15,1,140,8,132,179,14,165,4,2,2,0
3,1,3,1,0,1,1,1,1,3,0,3,4,1,4,1,61,10,52,1,236,12,225,2133,14,2466,25,4,21,1
4,1,4,10,2,9,0,0,0,14,3,11,14,3,13,2,231,177,72,18,713,400,320,5399,7966,3447,242,187,55,1
0,0,0,3,1,3,1,1,1,2,0,2,3,1,3,1,5,1,4,0,24,1,23,96,1,166,11,1,10,0
1,0,1,2,1,2,1,1,1,2,0,2,3,1,3,1,3,1,2,0,7,1,6,94,1,225,5,1,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,10,10,0,0,37,37,0,69,69,0,4,4,0,0
2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,44,30,17,3,219,163,57,1007,2269,147,40,28,12,1
3,1,2,2,1,1,2,1,1,3,1,2,5,2,3,0,46,5,44,3,234,41,193,1121,436,1264,50,7,43,0
2,2,0,1,1,0,3,1,3,0,0,0,3,3,0,0,18,18,0,0,38,38,0,90,94,0,12,12,0,0
3,3,1,3,3,0,1,0,0,5,5,0,6,6,1,1,65,38,28,1,144,117,28,7626,1134,6696,43,41,2,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,18,18,0,232,632,0,8,8,0,0
1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,13,10,3,0,28,18,10,148,107,64,6,3,3,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,6,0,6,19,0,19,1,0,1,0
4,4,1,23,23,0,1,0,0,26,26,0,27,27,1,1,361,360,16,15,1606,1588,23,31698,100072,343,500,478,22,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,10,10,0,1,1,0,0
3,3,0,5,5,0,8,1,8,0,0,0,8,8,0,0,101,101,0,0,150,150,0,8959,9046,0,25,25,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,9,9,0,1,1,0,0
2,1,1,2,2,0,1,0,0,3,3,0,4,3,1,0,26,4,22,0,40,15,25,4600,29,4577,11,6,5,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,11,11,0,19,19,0,5,5,0,0
4,4,1,16,16,0,1,0,0,19,19,0,20,20,1,1,403,400,6,3,1344,1340,7,29458,58366,34,422,417,5,1
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,20,20,0,121,176,0,5,5,0,0
3,3,1,6,6,0,1,0,0,8,8,0,9,9,1,1,133,128,5,0,195,179,16,20203,20294,47,30,28,2,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,1,3,0,11,1,10,32,1,31,2,1,1,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,3,1,2,2,1,1,0
3,3,1,2,2,0,2,1,1,3,3,0,5,5,1,1,100,99,1,0,116,114,2,15421,15464,19,12,10,2,0
4,1,3,12,0,12,1,1,1,15,0,15,16,1,15,0,271,35,252,17,874,160,729,26779,2924,44178,200,17,183,1
2,2,0,1,1,0,3,0,3,0,0,0,3,3,0,0,25,25,0,0,36,36,0,152,155,0,10,10,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,11,11,0,51,90,0,3,3,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,18,15,3,0,66,63,3,324,211,131,9,8,1,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,31,61,0,2,2,0,0
2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,5,5,0,0,34,34,0,134,138,0,5,5,0,0
4,1,3,6,0,6,1,1,1,9,0,9,10,1,9,0,207,20,192,5,662,211,454,2816,1301,1998,99,27,72,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,17,17,0,3,3,0,0
4,1,3,7,0,7,1,1,1,10,0,10,11,1,10,0,111,23,92,4,630,255,377,28859,28793,1975,110,38,72,1
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,14,8,6,0,53,47,6,8823,296,8527,7,7,1,0
3,2,1,4,4,0,1,0,0,6,6,0,7,6,1,0,16,14,2,0,31,25,6,277,182,126,13,10,3,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,2,4,0,17,13,4,82,78,4,2,1,1,0
4,4,2,9,9,1,2,1,1,11,11,0,13,13,3,3,178,55,127,4,350,213,139,13590,13791,264,72,52,20,1
2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,15,11,4,0,21,12,9,67,13,54,8,5,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,3,3,0,3,3,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,4,4,0,9,5,4,19,5,14,6,3,3,0
1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,4,3,1,0,4,3,1,5,3,4,4,2,2,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,6,1,5,11,5,6,2,1,1,0
4,4,1,10,10,0,2,1,1,12,12,0,14,14,1,1,66,61,7,2,295,275,20,13911,14807,101,71,68,3,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,3,2,1,6,5,1,3,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,12,12,0,1,1,0,0
4,0,4,10,1,9,2,1,1,12,0,12,14,1,13,0,236,2,234,0,536,2,534,6688,17,9940,112,1,111,0
4,4,3,10,9,2,2,1,1,12,11,1,14,13,5,4,212,63,159,10,472,300,176,18687,14906,7821,98,70,28,1
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,4,2,2,0,5,3,2,8,6,2,5,3,2,0
1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,5,4,1,0,6,5,1,13,19,1,5,4,1,0
2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,3,2,1,0,4,3,1,14,13,1,3,2,1,0
3,2,1,1,1,0,1,0,0,3,3,0,4,3,1,0,6,5,1,0,11,9,2,23,21,2,5,4,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,5,0,6,0,6,16,0,16,4,0,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0,0
4,4,0,19,18,1,1,0,0,22,22,0,23,22,1,0,402,399,3,0,1144,1131,13,73747,178077,27,282,279,3,0
4,4,1,2,2,0,2,1,1,4,4,0,6,6,1,1,32,20,1,0,111,98,1,601,570,6,18,17,1,0
1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,4,4,0,0,9,9,0,23,37,0,5,5,0,0
2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,9,9,0,0,14,14,0,49,49,0,7,7,0,0
2,1,2,4,4,0,1,0,0,5,5,0,6,5,2,1,15,9,6,0,24,17,7,99,92,7,11,6,5,0
4,3,2,2,2,0,1,0,0,5,5,0,6,5,2,1,28,19,9,0,64,50,14,253,249,49,29,22,7,0
2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,7,7,0,0,10,10,0,195,791,0,9,9,0,0
4,4,1,3,3,0,1,1,0,6,6,0,7,7,1,1,46,43,5,2,104,86,18,531,1068,121,43,39,4,0
4,4,0,19,19,1,1,0,0,22,22,0,23,23,1,1,389,387,2,0,1052,1048,4,67330,117986,6,250,248,2,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,5,1,4,7,1,6,3,1,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,23,23,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6,0,6,0,6,0,6,6,0,6,2,0,2,0
3,3,0,2,1,1,1,0,0,4,4,0,5,4,1,0,24,23,1,0,56,55,1,306,339,1,21,20,1,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,12,11,1,37,48,1,4,3,1,0
4,4,0,2,2,0,6,0,6,0,0,0,6,6,0,0,54,54,0,0,127,127,0,978,1729,0,56,56,0,0
4,3,4,4,2,2,0,0,0,8,5,3,8,5,6,3,70,23,52,5,186,81,113,1270,619,1439,78,24,54,1
2,1,2,1,1,0,1,1,0,2,1,1,3,2,2,1,5,4,3,2,35,34,7,294,347,48,9,6,3,1
1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,3,2,1,0,8,6,2,13,11,2,3,1,2,0
4,4,0,2,2,0,6,0,6,0,0,0,6,6,0,0,70,70,0,0,181,181,0,1204,1986,0,77,77,0,0
4,4,1,8,8,0,1,0,0,11,11,0,12,12,1,1,96,94,5,3,272,260,12,1722,2652,87,103,101,2,0
2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,6,5,2,1,33,25,8,285,536,47,10,8,2,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,3,2,1,32,28,4,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,7,7,0,0,7,7,0,41,41,0,3,3,0,0
3,2,1,6,6,1,0,0,0,9,8,1,9,8,2,1,30,26,5,1,427,423,12,750,716,26,15,12,3,1
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,4,3,1,2,1,1,0
2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,7,7,0,0,16,16,0,22,22,0,5,5,0,0
2,1,2,1,1,0,0,0,0,3,2,1,3,2,2,1,8,2,7,2,26,10,16,136,27,71,7,2,5,1
2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,10,9,1,0,36,35,1,138,166,3,7,6,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,13,13,0,57,76,0,3,3,0,0
2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,15,14,1,0,52,51,1,199,248,1,12,11,1,0
1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,58,32,26,0,99,73,26,11659,547,11267,7,7,1,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,4,1,0,9,8,1,230,329,62,2,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,9,9,0,0,93,93,0,330,363,0,7,7,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,3,3,0,21,33,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,14,28,0,2,2,0,0
3,3,1,17,17,0,2,1,1,18,18,0,20,20,1,1,127,119,8,0,742,713,29,13605,13736,994,73,61,12,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,165,0,660,4,0,4,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,19,0,19,171,0,268,9,0,9,0
3,3,1,17,17,0,2,1,1,18,18,0,20,20,1,1,129,127,5,3,754,746,10,13757,14544,341,79,73,6,1
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,1,3,1,12,4,8,107,58,107,7,3,4,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,6,6,2,241,474,234,6,4,2,1
3,0,3,19,1,19,1,1,1,21,0,21,22,1,22,1,150,1,150,1,834,8,828,14240,90,16088,107,4,103,1
1,0,1,2,1,2,2,1,1,1,0,1,3,1,3,1,5,1,5,1,36,8,30,243,90,306,18,4,14,1
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,1,3,17,1,16,2,1,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,4,0,4,7,0,7,1,0,1,0
0,0,0,3,3,1,2,1,1,1,1,0,3,3,1,1,7,5,2,0,13,9,4,73,26,73,6,4,2,0
2,2,0,6,5,1,1,0,0,7,7,0,8,7,1,0,28,26,2,0,121,113,8,477,486,17,22,19,3,0
0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,3,2,1,0,11,4,7,34,20,14,4,2,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,8,8,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,29,29,0,226,324,0,6,6,0,0
2,1,1,3,1,2,2,1,1,3,1,2,5,2,3,0,21,4,17,0,103,30,73,629,331,615,29,8,21,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,3,6,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,4,4,0,31,31,0,2,2,0,0
3,3,1,20,20,0,1,0,0,22,22,0,23,23,1,1,112,90,26,4,729,662,67,4090,4137,623,107,105,2,0
2,2,0,7,6,1,1,0,0,8,8,0,9,8,1,0,19,17,2,0,35,32,3,286,276,18,13,11,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,14,14,0,44,84,0,9,9,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,4,4,0,31,68,0,6,6,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,26,26,0,0,62,62,0,281,281,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
3,2,3,12,0,12,0,0,0,15,2,13,15,2,15,2,152,78,86,12,629,294,338,6314,29727,1949,168,113,55,1
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,7,7,0,71,71,0,1,1,0,0
4,3,3,7,0,7,0,0,0,11,3,8,11,3,10,2,69,45,28,4,481,392,98,2565,2338,1199,62,34,28,1
3,2,1,0,0,0,2,1,1,1,1,0,3,2,1,0,17,16,1,0,105,104,1,423,454,1,16,15,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,3,1,2,8,1,7,2,1,1,0
2,2,0,2,0,2,1,0,0,3,2,1,4,2,2,0,53,52,2,1,166,163,3,789,1126,8,25,23,2,0
2,2,2,5,0,5,1,1,1,6,1,5,7,2,7,2,46,40,7,1,220,208,12,955,1039,53,33,26,7,0
2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,10,5,4,0,24,15,8,75,50,11,4,2,2,0
2,0,2,1,1,0,1,1,1,2,0,2,3,1,2,0,19,3,16,0,21,3,18,229,47,182,5,1,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,6,6,0,7,9,0,2,2,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,17,17,0,0,116,116,0,1754,12539,0,28,28,0,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,5,2,3,0,9,2,7,30,9,21,5,1,4,0
4,4,1,25,25,0,1,0,0,28,28,0,29,29,1,1,370,369,1,0,1637,1636,1,20511,45701,1,320,319,1,0
4,4,0,29,28,1,1,0,0,32,32,0,33,32,1,0,375,374,1,0,1427,1425,1,14742,98245,1,436,435,1,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,11,11,0,0,19,19,0,67,80,0,3,3,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,37,33,4,0,56,52,4,572,340,293,8,8,2,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,18,16,2,0,45,43,2,1155,756,399,1,1,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,20,18,2,0,47,45,2,1186,1155,31,2,1,1,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,7,7,0,0,13,13,0,28,28,0,6,6,0,0
4,4,1,45,45,1,0,0,0,49,49,0,49,49,2,2,593,590,8,5,2709,2699,16,60854,149748,38,598,592,6,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,9,8,1,0,10,9,1,190,116,74,2,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,14,14,0,0,45,45,0,168,170,0,5,5,0,0
2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,142,140,2,0,147,141,6,270,258,14,5,3,2,0
1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,7,4,3,0,9,4,5,15,4,11,3,1,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,10,10,0,1,1,0,0
2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,21,10,11,0,29,10,19,139,10,129,11,4,7,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,2,0,5,1,4,13,1,12,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,81,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,31,31,0,1,1,0,0
4,1,3,9,1,9,1,1,0,12,1,11,13,2,12,1,92,13,83,4,455,61,398,5634,635,35005,111,3,109,1
2,2,0,8,7,1,2,1,1,8,8,0,10,9,1,0,69,68,1,0,269,268,1,4200,34735,1,100,99,1,0
4,4,0,39,39,0,43,0,43,0,0,0,43,43,0,0,629,629,0,0,2795,2795,0,67864,199954,0,705,705,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,5,0,5,93,0,93,1,0,1,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,4,4,0,11,7,4,31,17,14,6,2,4,0
